show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,type,date_added_year
70221438,Lilyhammer,director desconhecido,"Steven Van Zandt, Trond Fausa, Steinar Sagen, Robert Skjærstad, Tommy Karlsen, Fridtjov Såheim, Marian Saastad Ottesen","Norway, United States",1900-01-01,2014,TV-MA,3 Seasons,"crime tv shows, tv comedies, tv dramas","after testifying against the mafia, ex-gangster frank tagliano enters witness protection and asks to be sent to norway.",TV Show,1900
70264616,Goosebumps,director desconhecido,R.L. Stine,Canada,1900-01-01,1998,TV-Y7,5 Seasons,"kids' tv, tv thrillers",r.l. stine's tales take on a life of their own in a series that combines original stories with adaptations drawn from the popular books.,TV Show,1900
70264612,The Magic School Bus,director desconhecido,"Lily Tomlin, Daniel DeSanto, Erica Luttrell, Maia Filar, Lisa Yamanaka, Tara Meyer, Stuart Stone, Malcolm-Jamal Warner, Danny Tamberelli","Canada, United States",1900-01-01,1997,TV-Y,4 Seasons,kids' tv,"join ms. frizzle as the magic school bus travels to outer space, under the sea, through an anthill – and even inside the human body!",TV Show,1900
80004534,Chelsea Peretti: One of the Greats,Lance Bangs,Chelsea Peretti,United States,2014-11-14,2014,NR,75 min,stand-up comedy,"""brooklyn nine-nine"" star chelsea peretti showcases her diverse talents in this dark yet silly reimagining of the comedy special.",Movie,2014
80009431,Virunga,Orlando von Einsiedel,cast desconhecido,"United Kingdom,",2014-11-07,2014,TV-MA,100 min,"documentaries, international movies",the oscar-nominated true story of the rangers risking their lives to save africa's most precious national park and its endangered gorillas.,Movie,2014
70299286,E-Team,"Katy Chevigny, Ross Kauffman",cast desconhecido,United States,2014-10-24,2014,NR,90 min,documentaries,the courageous investigators of human rights watch's emergencies team risk their lives to document unlawful attacks on civilians by brutal dictators.,Movie,2014
80010717,Wyatt Cenac: Brooklyn,Wyatt Cenac,Wyatt Cenac,United States,2014-10-21,2014,TV-MA,68 min,stand-up comedy,wyatt cenac heads to brooklyn to share his observations on the borough that's the backdrop for three sitcoms and a reality show about cheesemongers.,Movie,2014
80005501,Iron Man & Captain America: Heroes United,Leo Riley,"Adrian Pasdar, Roger Craig Smith, Fred Tatasciore, David Kaye, Clancy Brown, Liam O'Brien, Robin Atkin Downes, Dee Bradley Baker",United States,2014-10-12,2014,PG,71 min,"children & family movies, sci-fi & fantasy","while battling to keep the red skull and taskmaster from unleashing a hydra army, iron man and captain america must learn to work together.",Movie,2014
80003481,Chelsea Handler: Uganda Be Kidding Me Live,James Yukich,Chelsea Handler,United States,2014-10-10,2014,TV-MA,71 min,stand-up comedy,"in her first netflix stand-up comedy special, chelsea handler recounts her african adventures (and provides hilarious photographic evidence).",Movie,2014
80005444,Print the Legend,"Luis Lopez, Clay Tweel",cast desconhecido,United States,2014-09-26,2014,TV-14,100 min,documentaries,"this award-winning, original documentary chronicles the race for market leadership in 3d printing, the next wave of technological evolution.",Movie,2014
70308278,Mission Blue,"Robert Nixon, Fisher Stevens","James Cameron, Michael deGruy, Sylvia Earle, Bryce Groark, Jeremy Jackson, Carl Safina","United States, Bermuda, Ecuador",2014-08-15,2014,TV-Y7,94 min,documentaries,this documentary follows oceanographer sylvia earle's campaign to save the world's oceans from threats such as overfishing and toxic waste.,Movie,2014
70299904,The Battered Bastards of Baseball,"Chapman Way, Maclain Way","Todd Field, Kurt Russell",United States,2014-07-11,2014,NR,80 min,"documentaries, sports movies","the colorful true story of the portland mavericks, a scrappy, independent baseball team of underdogs started by actor bing russell in the 1970s.",Movie,2014
70302844,The Pirate Fairy,Peggy Holmes,"Mae Whitman, Christina Hendricks, Tom Hiddleston, Lucy Liu, Raven-Symoné, Megan Hilty, Pamela Adlon, Angela Bartys, Jim Cummings, Carlos Ponce, Mick Wingert, Kevin Michael Richardson, Jeff Bennett, Rob Paulsen, Grey DeLisle, Kari Wahlgren, Jane Horrocks, Jesse McCartney, Anjelica Huston",United States,2014-06-15,2014,G,78 min,children & family movies,"in this spritely tale, tinker bell and her friends set out to find free-spirited fairy zarina after she makes off with some precious blue pixie dust.",Movie,2014
70302184,From One Second to the Next,Werner Herzog,cast desconhecido,United States,2014-04-15,2013,NR,35 min,documentaries,werner herzog chronicles the devastating consequences of texting and driving. the film examines how lives can be forever altered by a trivial text.,Movie,2014
70136122,Weeds,director desconhecido,"Mary-Louise Parker, Hunter Parrish, Alexander Gould, Kevin Nealon, Justin Kirk, Elizabeth Perkins, Allie Grant, Andy Milder, Tonye Patano, Romany Malco",United States,1900-01-01,2012,TV-MA,8 Seasons,"tv comedies, tv dramas",a suburban mother starts selling marijuana to her affluent neighbors so she can maintain her comfortable lifestyle after her husband's sudden death.,TV Show,1900
70295085,Marvel's Iron Man & Hulk: Heroes United,"Leo Riley, Eric Radomski","Adrian Pasdar, Fred Tatasciore, Dee Bradley Baker, Robin Atkin Downes, David Kaye",United States,2014-02-16,2013,PG,72 min,"action & adventure, sci-fi & fantasy","when scientists join hulk's gamma energy with tony stark's arc reactor, the resulting force creates a foe that only the two marvel heroes can combat.",Movie,2014
70177084,The Borgias,director desconhecido,"Jeremy Irons, François Arnaud, Holliday Grainger, Peter Sullivan, Sean Harris, Joanne Whalley, Lotte Verbeek, Colm Feore, Vernon Dobtcheff, David Oakes","United States, Hungary, Ireland, Canada",1900-01-01,2013,TV-MA,3 Seasons,tv dramas,"follow the lives of the notorious borgia family, a clan headed by plotting patriarch rodrigo and his beautiful but treacherous daughter, lucrezia.",TV Show,1900
70296733,Mitt,Greg Whiteley,Mitt Romney,United States,2014-01-24,2014,TV-PG,93 min,documentaries,the real mitt romney is revealed in this documentary that goes beyond the sound bites with unprecedented access to his 2012 presidential campaign.,Movie,2014
70268449,The Square,Jehane Noujaim,"Ahmed Hassan, Khalid Abdalla, Magdy Ashour, Ramy Essam, Bothaina Kamel, Dina Abdullah, Aida Elkashef, Ragia Omran, Pierre Seyoufr, Dina Amer, Sherif Boray, Khaled Nagy, Salma Saied, Ahmed Saleh, Alaa Seif","United Kingdom, Egypt, United States",2014-01-17,2013,TV-MA,105 min,"documentaries, international movies","this emmy-winning, street-level view of the 2011 egyptian revolution captures the astonishing uprising that led to the collapse of two governments.",Movie,2014
70253398,Shrek the Musical,Jason Moore,"Brian d'Arcy James, Daniel Breaker, Sutton Foster, Christopher Sieber, John Tartaglia, Rozi Baker, Ryan Duncan, Leah Greenhaus, Chris Hoch, Marissa O'Donnell, Denny Paschall",United States,2013-12-29,2013,TV-G,130 min,"children & family movies, comedies, music & musicals","the greatest fairy tale never told comes to life in this colorful, song-filled, tony award-winning broadway production based on the hit movie.",Movie,2013
70290567,The Short Game,Josh Greenbaum,"Sky Sudberry, Allan Kournikova, Jed Dy, Zamokuhle Nxasana, Alexa Pano, Amari Avery, Augustin Valery, Kuang Yang, Jack Nicklaus, Gary Player",United States,2013-12-12,2013,PG,100 min,"children & family movies, documentaries, sports movies","they are fiercely competitive athletes, determined to become champions on one of the world's toughest golf courses. and they're still in grade school.",Movie,2013
70288423,A Russell Peters Christmas,Henry Sarwer-Foner,"Russell Peters, Pamela Anderson, Michael Bublé, Jon Lovitz, Scott Thompson, Faizon Love, Goapele, Ted Lange",Canada,2013-11-01,2011,NR,44 min,stand-up comedy,"inspired by the variety shows of the 1970s, ""a russell peters christmas"" is a sweet, silly, sentimental and, most of all, funny christmas special.",Movie,2013
70290568,Aziz Ansari: Buried Alive,"Will Lovelace, Dylan Southern",Aziz Ansari,United States,2013-11-01,2013,NR,80 min,stand-up comedy,"""parks and recreation"" star aziz ansari takes the stage to share his unfiltered views on adulthood, babies, marriage, love and more in the modern era.",Movie,2013
70293417,Russell Peters vs. the World,director desconhecido,Russell Peters,United States,2013-10-14,2013,NR,1 Season,"docuseries, stand-up comedy & talk shows","a four-part docu-series that's an exclusive, backstage pass to global comedy superstar russell peters' record-breaking ""notorious"" world tour.",TV Show,2013
70280748,Russell Peters: Notorious,Dave Higby,Russell Peters,United States,2013-10-14,2013,NR,72 min,stand-up comedy,"global comedy star russell peters leaves no ethnic or cultural stereotype unsatirized in this outrageous standup appearance in sydney, australia.",Movie,2013
70143811,Gossip Girl,director desconhecido,"Blake Lively, Leighton Meester, Penn Badgley, Chace Crawford, Ed Westwick, Kelly Rutherford, Matthew Settle, Taylor Momsen, Jessica Szohr, Zuzanna Szadkowski, Connor Paolo",United States,1900-01-01,2012,TV-14,6 Seasons,"tv dramas, teen tv shows",a group of hyperprivileged manhattan private-school kids seem to get away with everything. except an anonymous blogger is watching their every move.,TV Show,1900
70278877,Iliza Shlesinger: War Paint,Jay Chapman,Iliza Shlesinger,United States,2013-09-01,2013,NR,75 min,stand-up comedy,"""last comic standing"" winner iliza shlesinger unleashes her acerbic, stream-of-conscious comedy on an unsuspecting audience in her hometown of dallas.",Movie,2013
70157231,The 4400,director desconhecido,"Joel Gretsch, Jacqueline McKenzie, Patrick John Flueger, Conchita Campbell, Chad Faust, Richard Kahan, Mahershala Ali, Billy Campbell","United States, United Kingdom",1900-01-01,2007,TV-14,4 Seasons,"tv dramas, tv mysteries, tv sci-fi & fantasy","4400 people who vanished over the course of five decades suddenly reappear. none have aged, and slowly it's revealed that they have mysterious powers.",TV Show,1900
70143836,Breaking Bad,director desconhecido,"Bryan Cranston, Aaron Paul, Anna Gunn, Dean Norris, Betsy Brandt, R.J. Mitte, Bob Odenkirk, Steven Michael Quezada, Jonathan Banks, Giancarlo Esposito",United States,1900-01-01,2013,TV-MA,5 Seasons,"crime tv shows, tv dramas, tv thrillers",a high school chemistry teacher dying of cancer teams with a former student to secure his family's future by manufacturing and selling crystal meth.,TV Show,1900
70259784,DreamWorks Happy Holidays from Madagascar,director desconhecido,"Tom McGrath, Chris Miller, Christopher Knights, John DiMaggio, Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith, Cedric the Entertainer, Andy Richter, Carl Reiner",United States,2013-04-01,2005,TV-PG,1 Season,"kids' tv, tv comedies",madagascar goes wild with holiday spirit in this set of valentine's day and christmas-themed tales featuring everyone's favorite animal characters.,TV Show,2013
70259177,Jack Taylor,Stuart Orme,"Iain Glen, Killian Scott, Nora-Jane Noone, Tara Breathnach, Frank O'Sullivan","United States, Ireland",2013-03-31,2016,TV-MA,1 Season,"crime tv shows, international tv shows, tv dramas",ken bruen's bestselling crime novels leap to life in this series of tv movies featuring irish cop-turned-private-investigator jack taylor.,TV Show,2013
70253397,Kung Fu Panda: Holiday,Tim Johnson,"Jack Black, Angelina Jolie, Dustin Hoffman, Jackie Chan, Seth Rogen, Lucy Liu, David Cross, James Hong, Dan Fogler",United States,2012-12-01,2010,TV-PG,26 min,"children & family movies, comedies","as preparations for the winter feast build, po is caught between his obligations as the dragon warrior and his family holiday traditions.",Movie,2012
70213466,Casa de mi Padre,Matt Piedmont,"Will Ferrell, Gael García Bernal, Diego Luna, Genesis Rodriguez, Pedro Armendáriz Jr., Nick Offerman, Efren Ramirez, Adrian Martinez","United States, Mexico",2012-11-14,2012,R,84 min,comedies,will ferrell stars as a spanish-speaking cowboy in this comedy about a mexican clan trying to rescue their ranch from greedy creditors.,Movie,2012
70258566,DreamWorks Spooky Stories: Volume 2,director desconhecido,"Seth Rogen, Kiefer Sutherland, Will Arnett, Hugh Laurie, Will Ferrell, David Cross, Sean Bishop, Cody Cameron, Aron Warner",country desconhecido,2012-10-24,2011,TV-PG,1 Season,"kids' tv, tv comedies","the shrek characters parody the music video ""thriller""; b.o.b. and pals battle zombie carrots; and megamind faces the effects of the button of doom.",TV Show,2012
70242630,DreamWorks Shrek's Swamp Stories,director desconhecido,"Mike Myers, Eddie Murphy, Cameron Diaz, Antonio Banderas, Kristen Schaal, Simon Cowell, Gilles Marini, Charlotte Newhouse, Dean Edwards, Cody Cameron, Christopher Knights, Conrad Vernon",United States,2012-08-17,2008,TV-PG,1 Season,"kids' tv, tv action & adventure, tv comedies","shrek celebrates halloween, puss in boots is captured by soldiers, and the gang participates in a kingdom-wide singing competition.",TV Show,2012
70242629,DreamWorks How to Train Your Dragon Legends,director desconhecido,"Jay Baruchel, Gerard Butler, Craig Ferguson, America Ferrera, Christopher Mintz-Plasse, Jonah Hill, T.J. Miller, Kristen Wiig, Jim Cummings, Tress MacNeille",United States,2012-07-20,2011,TV-PG,1 Season,"kids' tv, tv action & adventure, tv sci-fi & fantasy","in this set of shorts, hiccup and the gang learn about different species of dragons. then, gobber goes in search of the boneknapper dragon.",TV Show,2012
60003082,White Christmas,Michael Curtiz,"Bing Crosby, Danny Kaye, Rosemary Clooney, Vera-Ellen, Dean Jagger, Mary Wickes, John Brascia, Anne Whitfield, George Chakiris",United States,2012-07-15,1954,TV-G,120 min,"children & family movies, classic movies, comedies","two war buddies fall for two sisters and follow the girls to a resort owned by their former commanding officer, who is in danger of losing the place.",Movie,2012
70166234,Being Elmo: A Puppeteer's Journey,Constance Marks,"Kevin Clash, Whoopi Goldberg",United States,2012-02-21,2011,PG,76 min,documentaries,"whoopi goldberg narrates elmo creator kevin clash's remarkable journey from a working-class baltimore neighborhood to jim henson's ""sesame street.""",Movie,2012
